MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,HouseAge,RemodAge,TotalSF,OverallQual2,TotalBath
20,RL,90.0,9900,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,3,0.0,3,TA,PConc,4,3,1,4,1059.0,1,0.0,150.0,1209.0,GasA,4,Y,SBrkr,1209,0,0,1209,1.0,0.0,1,0,3,1,3,6,Typ,0,4,Attchd,RFn,2.0,504.0,3,3,Y,0,0,120,0,0,0,0,4,2010,ConLD,Normal,44,44,2418.0,25,2.0
20,RL,88.0,9680,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,Wd Sdng,Plywood,3,268.0,3,TA,CBlock,3,3,1,4,1010.0,1,0.0,500.0,1510.0,GasA,5,Y,SBrkr,1510,0,0,1510,1.0,0.0,2,0,3,1,4,6,Typ,0,4,Attchd,RFn,2.0,517.0,3,3,Y,0,40,0,0,204,0,0,4,2010,WD,Normal,43,43,3020.0,25,3.0
80,RL,68.58035714285714,10600,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,3,0.0,3,TA,CBlock,3,3,1,1,0.0,1,0.0,533.0,533.0,GasA,3,Y,SBrkr,1131,644,0,1775,0.0,0.0,2,0,3,1,3,8,Typ,0,4,Attchd,Unf,2.0,480.0,3,3,Y,0,172,0,0,0,0,0,5,2010,COD,Family,46,46,2308.0,36,2.0
90,RL,98.0,13260,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,6,1962,2001,Hip,CompShg,HdBoard,HdBoard,3,144.0,3,TA,CBlock,3,3,1,4,1500.0,1,0.0,228.0,1728.0,GasA,3,Y,SBrkr,1728,0,0,1728,2.0,0.0,2,0,6,2,3,10,Typ,0,4,Attchd,Unf,0.0,0.0,3,3,Y,0,0,0,0,0,0,0,1,2010,Oth,Abnorml,48,9,3456.0,25,4.0
50,RL,68.0,9724,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,7,1952,2002,Gable,CompShg,MetalSd,MetalSd,3,265.0,4,TA,CBlock,3,3,1,2,670.0,1,0.0,470.0,1140.0,GasA,4,Y,SBrkr,1929,532,0,2461,0.0,0.0,2,0,3,1,3,7,Min2,2,4,Detchd,Unf,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,3,2010,WD,Normal,58,8,3601.0,25,2.0
50,RL,120.0,17360,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,2,340.0,3,Gd,CBlock,3,3,1,3,300.0,1,0.0,482.0,782.0,GasA,3,Y,SBrkr,1019,537,0,1556,0.0,0.0,2,0,3,1,3,6,Typ,1,4,Attchd,Unf,2.0,470.0,3,3,Y,0,0,150,0,0,0,0,1,2010,WD,Normal,61,60,2338.0,36,2.0
85,RL,75.0,11380,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,CompShg,HdBoard,HdBoard,3,216.0,3,TA,CBlock,3,3,4,6,944.0,1,0.0,136.0,1080.0,GasA,4,Y,SBrkr,1128,0,0,1128,1.0,0.0,1,0,2,1,4,5,Typ,1,4,Attchd,Unf,1.0,315.0,3,3,Y,238,0,0,0,0,0,1500,1,2010,WD,Normal,44,2,2208.0,36,2.0
90,RL,70.0,8267,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,3,0.0,3,TA,CBlock,3,3,1,1,0.0,1,0.0,1604.0,1604.0,GasA,3,Y,SBrkr,1604,0,0,1604,0.0,0.0,2,0,4,2,3,8,Typ,0,4,Attchd,Unf,2.0,576.0,3,3,Y,42,0,0,0,0,0,0,3,2010,WD,Normal,52,52,3208.0,25,2.0
20,RL,70.0,8197,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,2003,2009,Gable,CompShg,VinylSd,VinylSd,3,506.0,4,TA,PConc,4,3,1,6,1188.0,1,0.0,292.0,1480.0,GasA,5,Y,SBrkr,1480,0,0,1480,1.0,0.0,2,0,3,1,4,7,Typ,0,4,Attchd,RFn,2.0,620.0,3,3,Y,252,73,0,0,0,0,300,2,2010,WD,Normal,7,1,2960.0,49,3.0
20,RL,68.58035714285714,8050,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,3,150.0,3,TA,CBlock,3,3,1,4,856.0,3,162.0,125.0,1143.0,GasA,3,Y,SBrkr,1143,0,0,1143,1.0,0.0,1,0,3,1,3,6,Typ,0,4,Attchd,RFn,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,51,51,2286.0,25,2.0
20,RL,87.0,10725,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,3,91.0,3,TA,CBlock,3,3,1,3,936.0,1,0.0,270.0,1206.0,GasA,2,Y,SBrkr,1206,0,0,1206,0.0,0.0,1,0,3,1,3,6,Typ,0,4,Attchd,RFn,1.0,312.0,3,3,Y,0,21,0,0,0,0,0,5,2010,WD,Normal,51,51,2412.0,25,1.0
20,RL,80.0,10032,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1959,1959,Gable,CompShg,Wd Sdng,Wd Sdng,2,432.0,3,TA,CBlock,3,3,1,3,734.0,1,0.0,510.0,1244.0,GasA,5,Y,SBrkr,1580,0,0,1580,1.0,0.0,1,1,3,1,3,6,Typ,2,4,Attchd,Unf,2.0,440.0,3,3,Y,0,28,0,0,160,0,0,6,2010,WD,Normal,51,51,2824.0,36,2.5
50,RL,60.0,8382,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,CBlock,3,3,1,1,0.0,1,0.0,832.0,832.0,GasA,3,Y,FuseA,832,505,0,1337,0.0,0.0,1,0,3,1,3,5,Typ,0,4,Attchd,Unf,1.0,263.0,3,3,Y,0,0,0,0,0,0,0,2,2010,WD,Normal,54,54,2169.0,16,1.0
20,RL,60.0,10950,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,WdShing,Wd Shng,3,0.0,3,TA,CBlock,3,3,1,4,339.0,1,0.0,525.0,864.0,GasA,3,Y,SBrkr,1064,0,0,1064,0.0,1.0,1,0,2,1,2,4,Typ,0,4,Detchd,Unf,1.0,318.0,3,3,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,58,58,1928.0,25,1.5
20,RL,119.0,10895,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,Gd,CBlock,3,3,1,3,648.0,1,0.0,324.0,972.0,GasA,3,Y,SBrkr,972,0,0,972,0.0,0.0,1,0,3,1,3,5,Typ,0,4,Attchd,Unf,1.0,305.0,3,3,Y,0,0,205,0,0,0,0,6,2010,WD,Normal,55,55,1944.0,25,1.0
190,RL,70.0,13587,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,CBlock,3,3,3,3,532.0,1,0.0,456.0,988.0,GasA,3,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,2,1,3,5,Typ,0,4,Attchd,Unf,1.0,264.0,3,3,Y,0,0,0,0,0,0,0,4,2010,WD,Abnorml,52,52,1976.0,25,2.0
30,RL,65.0,7898,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,BrkTil,3,3,1,1,0.0,1,0.0,576.0,576.0,GasA,4,Y,SBrkr,985,0,0,985,0.0,1.0,1,0,2,1,3,4,Typ,0,4,Detchd,Unf,2.0,676.0,3,3,N,0,0,0,0,0,0,0,4,2010,WD,Normal,90,16,1561.0,16,1.5
50,RL,60.0,8064,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,WdShing,Wd Shng,3,0.0,3,TA,CBlock,3,3,1,5,481.0,3,174.0,161.0,816.0,GasA,3,Y,SBrkr,816,408,0,1224,1.0,0.0,1,0,3,1,3,5,Typ,0,4,Detchd,Unf,1.0,280.0,3,3,Y,414,0,0,0,0,0,0,5,2010,WD,Normal,62,6,2040.0,36,2.0
20,RL,81.0,7635,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,3,0.0,3,TA,CBlock,3,3,1,3,588.0,2,350.0,237.0,1175.0,GasA,5,Y,SBrkr,1175,0,0,1175,0.0,0.0,1,1,3,1,3,6,Typ,0,4,Detchd,RFn,2.0,484.0,3,3,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,50,50,2350.0,25,1.5
20,RL,80.0,9760,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,3,218.0,3,TA,CBlock,3,3,4,4,717.0,2,263.0,415.0,1395.0,GasA,3,Y,SBrkr,1395,0,0,1395,1.0,0.0,1,0,2,1,3,7,Min1,1,3,Attchd,RFn,2.0,440.0,3,3,Y,657,0,113,0,240,0,0,5,2010,WD,Normal,47,26,2790.0,36,2.0
50,RM,60.0,4800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,3,771.0,3,TA,PConc,3,3,1,5,48.0,1,0.0,661.0,709.0,GasA,3,Y,SBrkr,1157,687,0,1844,1.0,0.0,1,0,3,1,3,9,Min2,2,4,Basment,Unf,1.0,240.0,3,3,Y,84,0,0,0,0,0,0,1,2010,COD,Abnorml,110,56,2553.0,16,2.0
30,RM,56.0,4485,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,3,TA,PConc,3,3,1,4,579.0,1,0.0,357.0,936.0,GasA,3,Y,SBrkr,936,0,0,936,1.0,0.0,1,0,2,1,3,5,Typ,1,4,Attchd,Unf,0.0,0.0,3,3,P,51,0,135,0,0,0,0,5,2010,WD,Normal,90,60,1872.0,25,2.0
20,RM,69.0,5805,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,3,0.0,3,TA,CBlock,3,3,2,4,274.0,3,1073.0,0.0,1347.0,GasA,4,Y,SBrkr,1347,0,0,1347,1.0,1.0,1,0,3,1,4,6,Typ,0,4,Detchd,Unf,2.0,551.0,3,3,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,53,53,2694.0,25,2.5
45,RM,50.0,6900,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1938,2000,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,PConc,4,3,1,1,0.0,1,0.0,827.0,827.0,GasA,4,Y,SBrkr,827,424,0,1251,0.0,0.0,1,0,3,1,2,6,Typ,0,4,Detchd,Unf,1.0,240.0,2,3,N,0,0,0,0,0,0,0,1,2010,WD,Normal,72,10,2078.0,36,1.0
50,RM,69.0,11851,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,Gd,BrkTil,3,3,1,4,780.0,1,0.0,247.0,1027.0,GasA,5,Y,SBrkr,1027,606,0,1633,0.0,0.0,1,0,3,1,4,7,Typ,1,4,Detchd,Unf,1.0,240.0,3,3,Y,0,100,126,0,0,0,0,6,2010,WD,Normal,62,1,2660.0,25,1.0
50,RM,68.58035714285714,8239,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1920,1962,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,BrkTil,3,3,1,3,176.0,1,0.0,832.0,1008.0,GasA,3,Y,SBrkr,1060,185,0,1245,0.0,0.0,1,0,3,1,3,6,Typ,0,4,Detchd,Unf,1.0,315.0,3,3,Y,0,0,334,0,0,0,0,3,2010,WD,Normal,90,48,2253.0,25,1.0
30,RM,68.0,9656,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,3,0.0,3,Fa,BrkTil,2,2,1,1,0.0,1,0.0,678.0,678.0,GasA,3,N,SBrkr,832,0,0,832,0.0,0.0,1,0,2,1,3,5,Typ,1,4,Detchd,Unf,2.0,780.0,2,2,N,0,0,0,0,0,0,0,6,2010,WD,Abnorml,87,40,1510.0,4,1.0
70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1900,2003,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,4,Gd,BrkTil,3,3,1,1,0.0,1,0.0,930.0,930.0,GasW,3,N,SBrkr,930,636,0,1566,0.0,0.0,2,0,3,1,4,7,Typ,0,4,Detchd,Unf,1.0,288.0,3,3,Y,54,228,246,0,0,0,0,4,2010,WD,Abnorml,110,7,2496.0,64,2.0
70,RM,50.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1890,2002,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,4,Gd,Stone,2,2,1,1,0.0,1,0.0,346.0,346.0,GasA,5,Y,SBrkr,1157,1111,0,2268,0.0,0.0,3,0,3,1,4,7,Typ,0,4,Detchd,Unf,2.0,624.0,3,3,N,0,108,0,0,0,0,0,4,2010,WD,Normal,120,8,2614.0,64,3.0
190,RM,100.0,9045,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,Fa,BrkTil,3,3,2,1,0.0,1,0.0,840.0,840.0,Grav,2,N,FuseF,1128,1128,0,2256,0.0,0.0,2,0,4,2,2,12,Typ,0,4,Attchd,Unf,0.0,0.0,3,3,N,0,18,18,0,0,0,0,6,2010,WD,Abnorml,100,60,3096.0,25,2.0
70,RM,60.0,10560,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,3,TA,CBlock,2,3,1,3,283.0,1,0.0,455.0,738.0,GasA,5,Y,SBrkr,868,602,0,1470,0.0,0.0,1,1,2,1,3,6,Min1,0,4,Detchd,Unf,2.0,624.0,3,3,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,88,16,2208.0,36,1.5
50,RM,53.0,5830,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,Gd,CBlock,3,3,1,3,788.0,1,0.0,200.0,988.0,GasA,5,Y,SBrkr,1030,582,0,1612,0.0,0.0,1,1,3,1,3,7,Typ,0,4,Detchd,Unf,1.0,363.0,3,3,Y,0,0,0,0,0,0,0,3,2010,WD,Normal,60,13,2600.0,25,1.5
75,RL,68.58035714285714,7793,Pave,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,2.5Unf,7,7,1922,2005,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,3,TA,BrkTil,4,3,1,4,474.0,1,0.0,634.0,1108.0,GasA,3,N,FuseA,1160,908,0,2068,0.0,0.0,1,1,3,1,4,8,Typ,1,4,Detchd,Unf,1.0,315.0,3,3,Y,0,0,60,0,0,0,0,5,2010,WD,Normal,88,5,3176.0,49,1.5
30,RM,50.0,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,BrkTil,3,3,1,3,188.0,1,0.0,577.0,765.0,GasA,3,N,FuseF,765,0,0,765,1.0,0.0,1,0,2,1,4,4,Typ,0,4,Detchd,Unf,1.0,200.0,2,3,P,135,0,41,0,0,0,0,4,2010,WD,Normal,85,60,1530.0,16,2.0
50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,BrkTil,3,4,1,4,452.0,2,12.0,144.0,608.0,GasA,3,Y,SBrkr,608,524,0,1132,1.0,0.0,1,0,2,1,3,5,Typ,0,4,Detchd,Unf,1.0,240.0,3,3,Y,0,0,128,0,0,0,0,4,2010,WD,Abnorml,71,60,1740.0,36,2.0
50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,Gd,CBlock,3,3,1,2,264.0,1,0.0,308.0,572.0,GasA,5,Y,FuseA,848,348,0,1196,0.0,1.0,1,1,3,1,3,6,Typ,2,4,Detchd,Unf,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,3,2010,WD,Normal,70,60,1768.0,36,2.0
50,RM,53.0,6360,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,2,300.0,3,TA,CBlock,3,3,1,3,360.0,2,159.0,316.0,835.0,GasA,3,Y,FuseA,955,498,0,1453,0.0,0.0,1,1,3,1,4,7,Min2,2,2,Detchd,Unf,1.0,240.0,3,3,Y,0,0,35,0,148,0,0,3,2010,WD,Normal,68,60,2288.0,25,1.5
50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,3,TA,CBlock,3,3,1,3,300.0,1,0.0,480.0,780.0,GasA,3,Y,SBrkr,780,636,0,1416,0.0,0.0,1,1,3,1,3,6,Typ,0,4,Detchd,Unf,1.0,312.0,3,3,P,221,0,48,0,0,0,0,3,2010,WD,Normal,62,60,2196.0,36,1.5
50,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1936,1980,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,TA,CBlock,3,2,1,3,276.0,1,0.0,252.0,528.0,GasA,4,Y,SBrkr,548,492,0,1040,0.0,0.0,1,0,2,1,3,5,Typ,0,4,Detchd,Fin,2.0,624.0,3,3,P,306,0,32,0,0,0,0,5,2010,WD,Normal,74,30,1568.0,25,1.0
50,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,BrkTil,3,3,1,2,448.0,1,0.0,480.0,928.0,GasA,3,Y,FuseF,928,608,0,1536,0.0,0.0,2,0,4,1,3,7,Typ,1,4,Detchd,Unf,2.0,480.0,3,3,Y,0,10,0,0,0,0,0,3,2010,WD,Normal,80,60,2464.0,25,2.0
30,RM,51.0,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,3,TA,BrkTil,2,2,1,5,960.0,1,0.0,164.0,1124.0,GasA,3,Y,SBrkr,1068,0,0,1068,1.0,0.0,1,0,2,1,3,5,Typ,1,4,Detchd,Unf,1.0,288.0,3,3,Y,0,0,128,0,0,0,0,3,2010,WD,Normal,87,60,2192.0,36,2.0
50,RM,57.0,8094,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,Fa,CBlock,3,3,1,1,0.0,1,0.0,888.0,888.0,GasA,5,Y,SBrkr,888,1074,0,1962,0.0,0.0,1,1,4,1,3,9,Typ,1,3,Detchd,Unf,2.0,572.0,3,3,Y,160,0,364,0,0,0,0,6,2010,WD,Normal,95,60,2850.0,16,1.5
70,RM,60.0,12900,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1912,2009,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,4,Gd,PConc,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,5,Y,SBrkr,780,780,0,1560,0.0,0.0,1,1,3,1,4,7,Typ,0,4,Attchd,Unf,0.0,0.0,3,3,N,344,0,0,0,168,0,0,5,2010,WD,Normal,98,1,2340.0,36,1.5
70,RM,52.0,3068,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,Gd,BrkTil,3,3,1,1,0.0,1,0.0,662.0,662.0,GasA,5,Y,SBrkr,662,662,0,1324,0.0,1.0,1,0,3,1,3,6,Typ,0,4,Detchd,Unf,1.0,180.0,3,3,Y,0,0,112,0,0,0,0,2,2010,WD,Normal,90,17,1986.0,36,1.5
20,RL,100.0,15263,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,HdBoard,HdBoard,3,90.0,3,TA,CBlock,4,3,1,3,766.0,1,0.0,656.0,1422.0,GasA,4,Y,SBrkr,1675,0,0,1675,0.0,0.0,2,0,3,1,3,8,Typ,2,4,Attchd,Unf,1.0,365.0,3,3,Y,0,132,0,0,0,0,0,5,2010,WD,Normal,51,51,3097.0,25,2.0
50,RL,72.0,10632,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,3,1917,1950,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,3,TA,BrkTil,4,2,1,1,0.0,1,0.0,689.0,689.0,GasA,4,N,SBrkr,725,499,0,1224,0.0,0.0,1,1,3,1,3,6,Mod,0,4,Detchd,Unf,1.0,180.0,2,2,N,0,0,248,0,0,0,0,1,2010,COD,Normal,93,60,1913.0,25,1.5
190,RL,60.0,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Shng,3,0.0,2,Fa,BrkTil,3,3,1,3,1026.0,1,0.0,186.0,1212.0,GasA,3,N,SBrkr,1212,180,0,1392,1.0,0.0,1,0,3,1,3,6,Typ,0,4,Attchd,Unf,0.0,0.0,3,3,N,0,0,168,0,0,0,0,2,2010,ConLD,Normal,95,60,2604.0,25,2.0
50,RL,65.0,6001,Pave,IR1,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,TA,CBlock,2,3,1,2,368.0,1,0.0,232.0,600.0,GasA,5,N,SBrkr,600,319,0,919,0.0,0.0,1,0,3,1,3,5,Typ,0,4,Detchd,Unf,1.0,231.0,3,3,Y,0,0,45,0,0,0,0,3,2010,WD,Normal,70,60,1519.0,36,1.0
70,C (all),68.58035714285714,6449,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,4,1,1907,1950,Gambrel,CompShg,Wd Sdng,Stucco,3,0.0,3,TA,CBlock,3,3,1,3,73.0,1,0.0,634.0,707.0,GasW,3,N,SBrkr,942,942,0,1884,0.0,0.0,1,1,4,1,3,7,Typ,0,4,Attchd,Unf,0.0,0.0,3,3,N,0,0,239,0,0,0,0,3,2010,WD,Abnorml,103,60,2591.0,16,1.5
190,RH,60.0,6048,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Artery,Norm,2fmCon,1.5Fin,5,7,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,3,0.0,3,Gd,BrkTil,3,3,2,2,736.0,1,0.0,120.0,856.0,GasA,4,Y,SBrkr,936,744,0,1680,1.0,0.0,2,0,2,2,3,7,Typ,1,4,Detchd,Unf,2.0,450.0,3,2,P,56,144,0,0,0,0,0,6,2010,COD,Normal,100,60,2536.0,25,3.0
90,RL,72.0,10773,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,3,1967,1967,Gable,Tar&Grv,Plywood,Plywood,3,72.0,2,Fa,CBlock,3,3,1,5,704.0,1,0.0,1128.0,1832.0,GasA,3,N,SBrkr,1832,0,0,1832,2.0,0.0,2,0,4,2,3,8,Typ,0,4,Attchd,Unf,0.0,0.0,3,3,Y,0,58,0,0,0,0,0,5,2010,WD,Normal,43,43,3664.0,16,4.0
20,RL,65.0,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,3,47.0,3,TA,CBlock,3,3,2,4,240.0,3,474.0,150.0,864.0,GasA,5,Y,SBrkr,892,0,0,892,1.0,0.0,1,0,3,1,4,5,Typ,0,4,Detchd,Unf,1.0,416.0,3,3,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,44,2,1756.0,25,2.0
